department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,5
La Paz,20201,Achacachi,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,38
La Paz,20104,Achocalla,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,13
Cochabamba,30201,Aiquile,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,19
Cochabamba,31303,Alalay,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,3
Chuquisaca,10404,Alcala,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,3
La Paz,22002,Alto Beni,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,13
La Paz,20202,Ancoraimes,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,20
Oruro,41201,Andamarca,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,1
Oruro,40603,Antequera,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,1
Cochabamba,30402,Anzaldo,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,7
La Paz,20701,Apolo,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,21
Potosí,51301,Arampampa,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,5
Cochabamba,30501,Arani,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,11
Cochabamba,30403,Arbieto,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,21
Cochabamba,30601,Arque,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,26
Santa Cruz,71501,Ascencion De Guarayos,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,64
Potosí,50802,Atocha,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,10
La Paz,20503,Aucapata,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,7
La Paz,20502,Ayata,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,6
La Paz,21303,Ayo Ayo,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,8
Cochabamba,30301,Ayopaya (v. De Independencia),2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,35
Chuquisaca,10201,Azurduy,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,16
La Paz,21203,Batallas,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,21
Beni,80802,Baures,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,12
Oruro,41202,Belen De Andamarca,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,3
Pando,90104,Bella Flor,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,2
Tarija,60202,Bermejo,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,53
Potosí,50301,Betanzos,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,47
Cochabamba,31501,Bolivar,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,12
Santa Cruz,70707,Boyuibe,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,3
Santa Cruz,70401,Buena Vista,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,9
Santa Cruz,70703,Cabezas,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,54
La Paz,20905,Cairoma,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,12
Potosí,51102,"Caiza ""d""",2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,7
La Paz,21003,Cajuata,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,20
La Paz,20303,Calacoto,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,4
La Paz,21304,Calamarca,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,26
Chuquisaca,10701,Camargo,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,30
Chuquisaca,10901,Camataqui (c. Villa Abecia),2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,2
Santa Cruz,70706,Camiri,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,59
Cochabamba,30701,Capinota,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,18
La Paz,20302,Caquiaviri,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,13
Oruro,40102,Caracollo,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,21
La Paz,22001,Caranavi,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,86
Tarija,60302,Carapari,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,11
Potosí,50702,Caripuyo,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,15
Santa Cruz,71403,Carmen Rivero Torrez,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,6
La Paz,21902,Catacora,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,1
La Paz,21803,Chacarilla,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,2
Oruro,40201,Challapata,2014,1,Total 8.5 Mujeres puerperas con dosis unica de vitamina A,63
