municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,133,133
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,6,6
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,1,1
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,20,20
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,24,24
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,245,245
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,37,37
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,47,47
SABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,5,5
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,186,186
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,8,8
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,31,31
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,15,15
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,20,20
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,1,1
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,10,10
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,9,9
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,13,13
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,10,10
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,86,86
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,13,13
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,55,55
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,29,29
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,133,133
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,2,2
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,28,28
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,17,17
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,11,11
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,10,10
SAN JULIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,67,67
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,10,10
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,17,17
SAN LUCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,51,51
SAN MATIAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,23,23
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,20,20
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,7,7
SAN PEDRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,19,19
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,36,36
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,11,11
SAN PEDRO DE QUEMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,5,5
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,8,8
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,5,5
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,17,17
SANTA ANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,8,8
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,361,361
SANTA ROSA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,20,20
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,22,22
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,3,3
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,10,10
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,7,7
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,5,5
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,10,10
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,5,5
SENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,6,6
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,49,49
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,27,27
SICAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,6,6
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,51,51
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,10,10
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,7,7
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,23,23
SUCRE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,471,471
TACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,1,1
TACACOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,8,8
TACOBAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,18,18
TACOPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,12,12
TAPACARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,47,47
TARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,28,28
TARACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,7,7
TARATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,5,5
TARIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,207,207
TARVITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,33,33
TEOPONTE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,11,11
TIAWANACU,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,24,24
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,25,25
TIPUANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,15,15
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,103,103
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,14,14
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,1,1
TOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,5,5
TODOS SANTOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,1,1
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,10,10
TOLEDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,2,2
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,102,102
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,17,17
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,18,18
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,24,24
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,11,11
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,310,310
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,76,76
TURCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,5,5
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,11,11
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,22,22
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,2,2
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,15,15
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,45,45
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,9,9
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,28,28
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,48,48
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,9,9
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,20,20
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,77,77
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,1,1
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,4,4
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,10,10
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,182,182
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,15,15
VILLAZON,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,62,62
VINTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,160,160
VITICHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,21,21
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,8,8
WARNES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,93,93
YACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,7,7
YACUIBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,134,134
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,9,9
YANACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,4,4
YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,106,106
YOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,3,3
YOTALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,4,4
YUNCHARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,9,9
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-07-01,5,5
ACACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,6,6
ACHACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,51,51
ACHOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,8,8
AIQUILE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,15,15
ALALAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
ALCALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,2,2
ALTO BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,13,13
ANCORAIMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,20,20
ANTEQUERA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,3,3
ANZALDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,13,13
APOLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,37,37
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,6,6
ARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,10,10
ARBIETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,14,14
ARQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,33,33
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,6,6
ATOCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,12,12
AUCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,16,16
AYO AYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,31,31
AZURDUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,20,20
BATALLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,26,26
BAURES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,2,2
BERMEJO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,25,25
BETANZOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,53,53
BOLIVAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,7,7
BOYUIBE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,6,6
BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,13,13
CABEZAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,13,13
CAIROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,17,17
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,9,9
CAJUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,13,13
CALACOTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,5,5
CALAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,16,16
CAMARGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,18,18
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,3,3
CAMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,69,69
CAPINOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,35,35
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,10,10
CARACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,29,29
CARANAVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,93,93
CARAPARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,10,10
CARIPUYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,30,30
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,3,3
CHACARILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,1,1
CHALLAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,50,50
CHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,9,9
CHARAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,62,62
CHARAÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,2,2
CHAYANTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,24,24
CHIMORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,18,18
CHIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,3,3
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,26,26
CHUMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,14,14
CKOCHAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,20,20
CLIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,24,24
COBIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,152,152
COCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,9,9
COCHABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,291,291
COIPASA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,1,1
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,3,3
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,7,7
COLOMI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,27,27
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,5,5
COLQUECHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,63,63
COLQUENCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,19,19
COLQUIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,15,15
COMANCHE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,3,3
COMARAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,52,52
COMBAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,2,2
CONCEPCION,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,5,5
COPACABANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,16,16
CORIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,19,19
CORO CORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,7,7
COROICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,33,33
CORQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,10,10
COTAGAITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,27,27
COTOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,96,96
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,15,15
CUEVO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,3,3
CULPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,35,35
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,8,8
CURVA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,1,1
DESAGUADERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,7,7
EL ALTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,1320,1320
EL CHORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,8,8
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,16,16
EL TORNO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,62,62
EL VILLAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,7,7
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,30,30
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,28,28
ESCOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,8,8
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,2,2
EXALTACION,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,2,2
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,18,18
FILADELFIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,6,6
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,14,14
GUANAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,25,25
GUAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,8,8
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,42,42
GUTIERREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,25,25
HUACARETA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
HUANUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,28,28
HUARACAJE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,1,1
HUARINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,7,7
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,6,6
HUMANATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
ICHOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,1,1
ICLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,26,26
INCAHUASI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,30,30
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,1,1
INQUISIVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,16,16
IXIAMAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,13,13
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,20,20
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,73,73
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,59,59
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,736,736
LA RIVERA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,1,1
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,18,18
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,2,2
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,16,16
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
LORETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,11,11
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,6,6
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,9,9
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,25,25
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,21,21
MALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,1,1
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,23,23
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,11,11
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,9,9
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,49,49
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,25,25
MOJINETE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,3,3
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,8,8
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,55,55
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,95,95
MORO MORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,2,2
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,24,24
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,3,3
OCURI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,29,29
OKINAWA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,16,16
OMEREQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,8,8
ORURO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,348,348
PADCAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,23,23
PADILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,25,25
PAILON,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,25,25
PALCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,14,14
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,38,38
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,4,4
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,10,10
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,9,9
PASORAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,3,3
PATACAMAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,52,52
PAZÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,7,7
PELECHUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,9,9
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,39,39
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,26,26
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,25,25
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,2,2
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,17,17
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,34,34
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,10,10
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-08-01,22,22
