department,municipality_id,municipality,year,month,population,value
La Paz,20104,Achocalla,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),1
Cochabamba,30201,Aiquile,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),1
La Paz,20701,Apolo,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),1
Cochabamba,30501,Arani,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),2
Santa Cruz,71501,Ascencion De Guarayos,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),3
Potosí,50802,Atocha,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),1
Tarija,60202,Bermejo,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),13
Chuquisaca,10701,Camargo,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),2
Cochabamba,30701,Capinota,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),4
Oruro,40102,Caracollo,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),1
La Paz,22001,Caranavi,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),1
Tarija,60302,Carapari,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),1
Oruro,40201,Challapata,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),1
Santa Cruz,70702,Charagua,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),2
Cochabamba,31204,Chimore,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),3
Oruro,40903,Chipaya,2014,1,TOTAL 5.03 NUMERO DE DIU INSERTADOS  Grupo Edad: (CANTIDAD),1
